cidade,h,data_alvo,real,previsto
ribeirao_preto,2,2015-09-06,60.0,104.0
ribeirao_preto,2,2015-09-13,93.0,86.8
ribeirao_preto,2,2015-09-20,75.0,61.3
ribeirao_preto,2,2015-09-27,95.0,72.5
ribeirao_preto,2,2015-10-04,134.0,73.5
ribeirao_preto,2,2015-10-11,100.0,96.2
ribeirao_preto,2,2015-10-18,102.0,113.7
ribeirao_preto,2,2015-10-25,88.0,99.1
ribeirao_preto,2,2015-11-01,114.0,95.4
ribeirao_preto,2,2015-11-08,169.0,75.4
ribeirao_preto,2,2015-11-15,171.0,98.0
ribeirao_preto,2,2015-11-22,253.0,115.6
ribeirao_preto,2,2015-11-29,309.0,129.6
ribeirao_preto,2,2015-12-06,506.0,177.1
ribeirao_preto,2,2015-12-13,651.0,249.2
ribeirao_preto,2,2015-12-20,769.0,381.0
ribeirao_preto,2,2015-12-27,799.0,620.8
ribeirao_preto,2,2016-01-03,2711.0,835.2
ribeirao_preto,2,2016-01-10,3699.0,822.4
ribeirao_preto,2,2016-01-17,4125.0,2937.7
ribeirao_preto,2,2016-01-24,4785.0,8878.7
ribeirao_preto,2,2016-01-31,5151.0,6932.2
ribeirao_preto,2,2016-02-07,6013.0,5538.6
ribeirao_preto,2,2016-02-14,5488.0,5290.1
ribeirao_preto,2,2016-02-21,4384.0,5823.1
ribeirao_preto,2,2016-02-28,3612.0,5614.9
ribeirao_preto,2,2016-03-06,3085.0,4159.7
ribeirao_preto,2,2016-03-13,2995.0,3917.6
ribeirao_preto,2,2016-03-20,2480.0,3652.8
ribeirao_preto,2,2016-03-27,2158.0,2358.1
ribeirao_preto,2,2016-04-03,1696.0,1926.8
ribeirao_preto,2,2016-04-10,1406.0,1483.5
ribeirao_preto,2,2016-04-17,1053.0,1155.0
ribeirao_preto,2,2016-04-24,683.0,874.3
ribeirao_preto,2,2016-05-01,363.0,683.9
ribeirao_preto,2,2016-05-08,251.0,476.2
ribeirao_preto,2,2016-05-15,184.0,178.3
ribeirao_preto,2,2016-05-22,90.0,135.8
ribeirao_preto,2,2016-05-29,46.0,91.6
ribeirao_preto,2,2016-06-05,20.0,42.7
ribeirao_preto,2,2016-06-12,28.0,20.7
ribeirao_preto,2,2016-06-19,30.0,10.0
ribeirao_preto,2,2016-06-26,27.0,17.0
ribeirao_preto,2,2016-07-03,27.0,14.6
ribeirao_preto,2,2016-07-10,21.0,16.9
ribeirao_preto,2,2016-07-17,16.0,19.2
ribeirao_preto,2,2016-07-24,15.0,14.9
ribeirao_preto,2,2016-07-31,19.0,12.3
ribeirao_preto,2,2016-08-07,26.0,9.8
ribeirao_preto,2,2016-08-14,29.0,12.6
ribeirao_preto,2,2016-08-21,23.0,17.9
ribeirao_preto,2,2016-08-28,22.0,23.7
ribeirao_preto,2,2016-09-04,29.0,20.4
ribeirao_preto,2,2016-09-11,23.0,23.6
ribeirao_preto,2,2016-09-18,28.0,31.9
ribeirao_preto,2,2016-09-25,35.0,25.3
ribeirao_preto,2,2016-10-02,20.0,26.6
ribeirao_preto,2,2016-10-09,45.0,29.8
ribeirao_preto,2,2016-10-16,54.0,29.5
ribeirao_preto,2,2016-10-23,60.0,33.0
ribeirao_preto,2,2016-10-30,64.0,42.6
ribeirao_preto,2,2016-11-06,69.0,64.0
ribeirao_preto,2,2016-11-13,60.0,60.2
ribeirao_preto,2,2016-11-20,52.0,76.0
ribeirao_preto,2,2016-11-27,54.0,69.1
ribeirao_preto,2,2016-12-04,52.0,55.9
ribeirao_preto,2,2016-12-11,61.0,62.6
ribeirao_preto,2,2016-12-18,61.0,47.2
ribeirao_preto,2,2016-12-25,541.0,45.0
ribeirao_preto,2,2017-01-01,59.0,35.8
ribeirao_preto,2,2017-01-08,82.0,653.3
ribeirao_preto,2,2017-01-15,90.0,204.0
ribeirao_preto,2,2017-01-22,106.0,136.2
ribeirao_preto,2,2017-01-29,96.0,138.2
ribeirao_preto,2,2017-02-05,123.0,176.3
ribeirao_preto,2,2017-02-12,105.0,124.1
ribeirao_preto,2,2017-02-19,96.0,139.7
ribeirao_preto,2,2017-02-26,99.0,124.4
ribeirao_preto,2,2017-03-05,89.0,124.3
ribeirao_preto,2,2017-03-12,59.0,125.6
ribeirao_preto,2,2017-03-19,82.0,109.5
ribeirao_preto,2,2017-03-26,64.0,56.7
ribeirao_preto,2,2017-04-02,38.0,80.8
ribeirao_preto,2,2017-04-09,32.0,60.2
ribeirao_preto,2,2017-04-16,44.0,32.0
ribeirao_preto,2,2017-04-23,41.0,24.0
ribeirao_preto,2,2017-04-30,46.0,24.8
ribeirao_preto,2,2017-05-07,49.0,25.7
ribeirao_preto,2,2017-05-14,47.0,28.1
ribeirao_preto,2,2017-05-21,35.0,25.6
ribeirao_preto,2,2017-05-28,25.0,27.4
ribeirao_preto,2,2017-06-04,32.0,17.7
ribeirao_preto,2,2017-06-11,20.0,16.2
ribeirao_preto,2,2017-06-18,20.0,16.3
ribeirao_preto,2,2017-06-25,11.0,13.2
ribeirao_preto,2,2017-07-02,16.0,10.7
ribeirao_preto,2,2017-07-09,14.0,7.4
ribeirao_preto,2,2017-07-16,12.0,8.4
ribeirao_preto,2,2017-07-23,10.0,8.9
ribeirao_preto,2,2017-07-30,16.0,9.4
ribeirao_preto,2,2017-08-06,24.0,10.4
ribeirao_preto,2,2017-08-13,26.0,10.8
ribeirao_preto,2,2017-08-20,23.0,15.1
ribeirao_preto,2,2017-08-27,30.0,19.0
ribeirao_preto,2,2017-09-03,37.0,24.8
ribeirao_preto,2,2017-09-10,49.0,29.2
ribeirao_preto,2,2017-09-17,74.0,35.6
ribeirao_preto,2,2017-09-24,85.0,39.4
ribeirao_preto,2,2017-10-01,81.0,58.5
ribeirao_preto,2,2017-10-08,67.0,91.8
ribeirao_preto,2,2017-10-15,50.0,81.6
ribeirao_preto,2,2017-10-22,67.0,74.9
ribeirao_preto,2,2017-10-29,53.0,63.3
ribeirao_preto,2,2017-11-05,52.0,63.3
ribeirao_preto,2,2017-11-12,44.0,66.2
ribeirao_preto,2,2017-11-19,42.0,54.5
ribeirao_preto,2,2017-11-26,41.0,55.4
ribeirao_preto,2,2017-12-03,48.0,53.9
ribeirao_preto,2,2017-12-10,37.0,48.4
ribeirao_preto,2,2017-12-17,32.0,48.2
ribeirao_preto,2,2017-12-24,17.0,32.1
ribeirao_preto,2,2017-12-31,39.0,36.6
ribeirao_preto,2,2018-01-07,45.0,78.1
ribeirao_preto,2,2018-01-14,47.0,64.0
ribeirao_preto,2,2018-01-21,55.0,56.3
ribeirao_preto,2,2018-01-28,46.0,61.3
ribeirao_preto,2,2018-02-04,45.0,74.0
ribeirao_preto,2,2018-02-11,60.0,56.9
ribeirao_preto,2,2018-02-18,47.0,50.5
ribeirao_preto,2,2018-02-25,47.0,70.5
ribeirao_preto,2,2018-03-04,41.0,55.9
ribeirao_preto,2,2018-03-11,42.0,54.4
ribeirao_preto,2,2018-03-18,43.0,53.0
ribeirao_preto,2,2018-03-25,35.0,39.8
ribeirao_preto,2,2018-04-01,35.0,39.7
ribeirao_preto,2,2018-04-08,37.0,30.3
ribeirao_preto,2,2018-04-15,28.0,29.7
ribeirao_preto,2,2018-04-22,27.0,27.6
ribeirao_preto,2,2018-04-29,30.0,22.8
ribeirao_preto,2,2018-05-06,30.0,14.9
ribeirao_preto,2,2018-05-13,32.0,16.6
ribeirao_preto,2,2018-05-20,26.0,17.1
ribeirao_preto,2,2018-05-27,24.0,18.5
ribeirao_preto,2,2018-06-03,13.0,15.3
ribeirao_preto,2,2018-06-10,23.0,14.2
ribeirao_preto,2,2018-06-17,17.0,8.6
ribeirao_preto,2,2018-06-24,14.0,14.7
ribeirao_preto,2,2018-07-01,9.0,12.4
ribeirao_preto,2,2018-07-08,19.0,8.9
ribeirao_preto,2,2018-07-15,19.0,7.6
ribeirao_preto,2,2018-07-22,9.0,14.4
ribeirao_preto,2,2018-07-29,13.0,12.1
ribeirao_preto,2,2018-08-05,16.0,10.0
ribeirao_preto,2,2018-08-12,13.0,10.1
ribeirao_preto,2,2018-08-19,9.0,10.7
ribeirao_preto,2,2018-08-26,20.0,11.0
ribeirao_preto,2,2018-09-02,6.0,12.8
ribeirao_preto,2,2018-09-09,10.0,18.4
ribeirao_preto,2,2018-09-16,13.0,11.6
ribeirao_preto,2,2018-09-23,12.0,10.4
ribeirao_preto,2,2018-09-30,23.0,11.5
ribeirao_preto,2,2018-10-07,22.0,11.0
ribeirao_preto,2,2018-10-14,30.0,17.3
ribeirao_preto,2,2018-10-21,20.0,23.1
ribeirao_preto,2,2018-10-28,23.0,24.0
ribeirao_preto,2,2018-11-04,25.0,22.0
ribeirao_preto,2,2018-11-11,22.0,20.4
ribeirao_preto,2,2018-11-18,30.0,24.6
ribeirao_preto,2,2018-11-25,47.0,21.7
ribeirao_preto,2,2018-12-02,65.0,30.2
ribeirao_preto,2,2018-12-09,52.0,42.5
ribeirao_preto,2,2018-12-16,58.0,59.0
ribeirao_preto,2,2018-12-23,58.0,63.5
ribeirao_preto,2,2018-12-30,169.0,39.3
ribeirao_preto,2,2019-01-06,78.0,80.8
ribeirao_preto,2,2019-01-13,128.0,153.4
ribeirao_preto,2,2019-01-20,213.0,115.9
ribeirao_preto,2,2019-01-27,352.0,165.6
ribeirao_preto,2,2019-02-03,502.0,291.4
ribeirao_preto,2,2019-02-10,464.0,628.1
ribeirao_preto,2,2019-02-17,568.0,670.9
ribeirao_preto,2,2019-02-24,615.0,670.2
ribeirao_preto,2,2019-03-03,652.0,689.2
ribeirao_preto,2,2019-03-10,705.0,735.5
ribeirao_preto,2,2019-03-17,904.0,664.7
ribeirao_preto,2,2019-03-24,1026.0,636.9
ribeirao_preto,2,2019-03-31,1142.0,830.6
ribeirao_preto,2,2019-04-07,1309.0,991.9
ribeirao_preto,2,2019-04-14,1401.0,1077.4
ribeirao_preto,2,2019-04-21,1728.0,1152.4
ribeirao_preto,2,2019-04-28,1521.0,1068.2
ribeirao_preto,2,2019-05-05,1831.0,1004.5
ribeirao_preto,2,2019-05-12,1852.0,818.1
ribeirao_preto,2,2019-05-19,1386.0,984.9
ribeirao_preto,2,2019-05-26,1066.0,973.2
ribeirao_preto,2,2019-06-02,756.0,724.6
ribeirao_preto,2,2019-06-09,594.0,505.8
ribeirao_preto,2,2019-06-16,432.0,391.1
ribeirao_preto,2,2019-06-23,394.0,276.5
ribeirao_preto,2,2019-06-30,277.0,210.6
ribeirao_preto,2,2019-07-07,197.0,168.0
ribeirao_preto,2,2019-07-14,131.0,193.4
ribeirao_preto,2,2019-07-21,104.0,133.6
ribeirao_preto,2,2019-07-28,66.0,123.6
ribeirao_preto,2,2019-08-04,76.0,91.4
ribeirao_preto,2,2019-08-11,98.0,58.4
ribeirao_preto,2,2019-08-18,79.0,49.8
ribeirao_preto,2,2019-08-25,75.0,77.4
ribeirao_preto,2,2019-09-01,65.0,81.5
ribeirao_preto,2,2019-09-08,50.0,78.1
ribeirao_preto,2,2019-09-15,61.0,75.1
ribeirao_preto,2,2019-09-22,39.0,70.9
ribeirao_preto,2,2019-09-29,63.0,58.7
ribeirao_preto,2,2019-10-06,49.0,52.6
ribeirao_preto,2,2019-10-13,56.0,55.9
ribeirao_preto,2,2019-10-20,61.0,51.6
ribeirao_preto,2,2019-10-27,49.0,53.9
ribeirao_preto,2,2019-11-03,56.0,59.2
ribeirao_preto,2,2019-11-10,67.0,49.1
ribeirao_preto,2,2019-11-17,105.0,55.8
ribeirao_preto,2,2019-11-24,109.0,69.6
ribeirao_preto,2,2019-12-01,152.0,98.3
ribeirao_preto,2,2019-12-08,173.0,116.4
ribeirao_preto,2,2019-12-15,160.0,117.3
ribeirao_preto,2,2019-12-22,175.0,130.3
ribeirao_preto,2,2019-12-29,251.0,129.6
ribeirao_preto,2,2020-01-05,624.0,221.4
ribeirao_preto,2,2020-01-12,948.0,308.1
ribeirao_preto,2,2020-01-19,1212.0,1053.5
ribeirao_preto,2,2020-01-26,1575.0,2019.0
ribeirao_preto,2,2020-02-02,2146.0,2012.2
ribeirao_preto,2,2020-02-09,2338.0,2172.3
ribeirao_preto,2,2020-02-16,2319.0,2959.3
ribeirao_preto,2,2020-02-23,2118.0,2554.3
ribeirao_preto,2,2020-03-01,2266.0,2546.0
ribeirao_preto,2,2020-03-08,2119.0,2155.2
ribeirao_preto,2,2020-03-15,1333.0,2533.8
ribeirao_preto,2,2020-03-22,917.0,1838.3
ribeirao_preto,2,2020-03-29,742.0,1046.5
ribeirao_preto,2,2020-04-05,708.0,820.8
ribeirao_preto,2,2020-04-12,680.0,572.7
ribeirao_preto,2,2020-04-19,521.0,453.7
ribeirao_preto,2,2020-04-26,545.0,415.3
ribeirao_preto,2,2020-05-03,488.0,300.8
ribeirao_preto,2,2020-05-10,442.0,309.0
ribeirao_preto,2,2020-05-17,288.0,259.2
ribeirao_preto,2,2020-05-24,227.0,228.7
ribeirao_preto,2,2020-05-31,277.0,148.9
ribeirao_preto,2,2020-06-07,236.0,116.8
ribeirao_preto,2,2020-06-14,268.0,155.7
ribeirao_preto,2,2020-06-21,198.0,138.2
ribeirao_preto,2,2020-06-28,137.0,175.9
ribeirao_preto,2,2020-07-05,179.0,122.1
ribeirao_preto,2,2020-07-12,142.0,106.0
ribeirao_preto,2,2020-07-19,105.0,108.8
ribeirao_preto,2,2020-07-26,93.0,99.3
ribeirao_preto,2,2020-08-02,93.0,88.0
ribeirao_preto,2,2020-08-09,89.0,66.9
ribeirao_preto,2,2020-08-16,60.0,75.8
ribeirao_preto,2,2020-08-23,50.0,85.8
ribeirao_preto,2,2020-08-30,60.0,75.8
ribeirao_preto,2,2020-09-06,58.0,60.9
ribeirao_preto,2,2020-09-13,56.0,60.2
ribeirao_preto,2,2020-09-20,48.0,60.6
ribeirao_preto,2,2020-09-27,54.0,58.0
ribeirao_preto,2,2020-10-04,63.0,52.5
ribeirao_preto,2,2020-10-11,41.0,53.5
ribeirao_preto,2,2020-10-18,45.0,60.8
ribeirao_preto,2,2020-10-25,34.0,56.3
ribeirao_preto,2,2020-11-01,47.0,44.7
ribeirao_preto,2,2020-11-08,42.0,41.6
ribeirao_preto,2,2020-11-15,65.0,45.0
ribeirao_preto,2,2020-11-22,59.0,44.4
ribeirao_preto,2,2020-11-29,74.0,64.1
ribeirao_preto,2,2020-12-06,69.0,61.3
ribeirao_preto,2,2020-12-13,84.0,66.1
ribeirao_preto,2,2020-12-20,56.0,62.3
ribeirao_preto,2,2020-12-27,47.0,73.1
ribeirao_preto,2,2021-01-03,131.0,93.0
ribeirao_preto,2,2021-01-10,120.0,113.2
ribeirao_preto,2,2021-01-17,147.0,141.7
ribeirao_preto,2,2021-01-24,142.0,168.5
ribeirao_preto,2,2021-01-31,155.0,206.0
ribeirao_preto,2,2021-02-07,120.0,202.5
ribeirao_preto,2,2021-02-14,137.0,167.4
ribeirao_preto,2,2021-02-21,141.0,136.6
ribeirao_preto,2,2021-02-28,126.0,157.9
ribeirao_preto,2,2021-03-07,121.0,160.3
ribeirao_preto,2,2021-03-14,106.0,151.9
ribeirao_preto,2,2021-03-21,126.0,137.4
ribeirao_preto,2,2021-03-28,103.0,98.8
ribeirao_preto,2,2021-04-04,115.0,119.8
ribeirao_preto,2,2021-04-11,111.0,90.1
ribeirao_preto,2,2021-04-18,98.0,102.2
ribeirao_preto,2,2021-04-25,110.0,101.4
ribeirao_preto,2,2021-05-02,106.0,80.9
ribeirao_preto,2,2021-05-09,107.0,74.7
ribeirao_preto,2,2021-05-16,83.0,64.2
ribeirao_preto,2,2021-05-23,63.0,64.8
ribeirao_preto,2,2021-05-30,73.0,45.6
ribeirao_preto,2,2021-06-06,55.0,37.2
ribeirao_preto,2,2021-06-13,63.0,48.7
ribeirao_preto,2,2021-06-20,67.0,33.1
ribeirao_preto,2,2021-06-27,32.0,41.2
ribeirao_preto,2,2021-07-04,46.0,44.7
ribeirao_preto,2,2021-07-11,47.0,19.9
ribeirao_preto,2,2021-07-18,43.0,27.8
ribeirao_preto,2,2021-07-25,25.0,31.0
ribeirao_preto,2,2021-08-01,30.0,32.7
ribeirao_preto,2,2021-08-08,36.0,23.2
ribeirao_preto,2,2021-08-15,42.0,22.9
ribeirao_preto,2,2021-08-22,37.0,26.7
ribeirao_preto,2,2021-08-29,39.0,36.1
ribeirao_preto,2,2021-09-05,37.0,35.1
ribeirao_preto,2,2021-09-12,50.0,44.6
ribeirao_preto,2,2021-09-19,47.0,39.5
ribeirao_preto,2,2021-09-26,56.0,49.6
ribeirao_preto,2,2021-10-03,33.0,46.2
ribeirao_preto,2,2021-10-10,33.0,50.9
ribeirao_preto,2,2021-10-17,33.0,45.6
ribeirao_preto,2,2021-10-24,44.0,34.6
ribeirao_preto,2,2021-10-31,52.0,36.9
ribeirao_preto,2,2021-11-07,43.0,42.3
ribeirao_preto,2,2021-11-14,58.0,49.0
ribeirao_preto,2,2021-11-21,47.0,47.0
ribeirao_preto,2,2021-11-28,64.0,60.6
ribeirao_preto,2,2021-12-05,69.0,54.5
ribeirao_preto,2,2021-12-12,71.0,62.4
ribeirao_preto,2,2021-12-19,91.0,60.3
ribeirao_preto,2,2021-12-26,59.0,63.5
ribeirao_preto,2,2022-01-02,148.0,77.7
ribeirao_preto,2,2022-01-09,158.0,108.8
ribeirao_preto,2,2022-01-16,92.0,173.2
ribeirao_preto,2,2022-01-23,120.0,210.5
ribeirao_preto,2,2022-01-30,111.0,108.5
ribeirao_preto,2,2022-02-06,161.0,153.2
ribeirao_preto,2,2022-02-13,156.0,133.7
ribeirao_preto,2,2022-02-20,182.0,176.9
ribeirao_preto,2,2022-02-27,257.0,196.6
ribeirao_preto,2,2022-03-06,362.0,212.3
ribeirao_preto,2,2022-03-13,452.0,315.8
ribeirao_preto,2,2022-03-20,653.0,439.4
ribeirao_preto,2,2022-03-27,720.0,602.7
ribeirao_preto,2,2022-04-03,932.0,881.6
ribeirao_preto,2,2022-04-10,954.0,904.2
ribeirao_preto,2,2022-04-17,980.0,1044.5
ribeirao_preto,2,2022-04-24,1192.0,959.9
ribeirao_preto,2,2022-05-01,1167.0,750.1
ribeirao_preto,2,2022-05-08,1196.0,843.4
ribeirao_preto,2,2022-05-15,802.0,631.8
ribeirao_preto,2,2022-05-22,710.0,639.4
ribeirao_preto,2,2022-05-29,628.0,381.5
ribeirao_preto,2,2022-06-05,569.0,350.0
ribeirao_preto,2,2022-06-12,389.0,349.5
ribeirao_preto,2,2022-06-19,487.0,322.5
ribeirao_preto,2,2022-06-26,493.0,228.7
ribeirao_preto,2,2022-07-03,388.0,271.2
ribeirao_preto,2,2022-07-10,334.0,292.7
ribeirao_preto,2,2022-07-17,274.0,233.6
ribeirao_preto,2,2022-07-24,301.0,206.8
ribeirao_preto,2,2022-07-31,235.0,187.3
ribeirao_preto,2,2022-08-07,265.0,208.0
ribeirao_preto,2,2022-08-14,217.0,176.4
ribeirao_preto,2,2022-08-21,208.0,203.8
ribeirao_preto,2,2022-08-28,199.0,211.1
ribeirao_preto,2,2022-09-04,242.0,200.2
ribeirao_preto,2,2022-09-11,184.0,220.2
ribeirao_preto,2,2022-09-18,168.0,242.3
ribeirao_preto,2,2022-09-25,178.0,213.4
ribeirao_preto,2,2022-10-02,136.0,174.3
ribeirao_preto,2,2022-10-09,159.0,171.8
ribeirao_preto,2,2022-10-16,151.0,157.1
ribeirao_preto,2,2022-10-23,125.0,145.6
ribeirao_preto,2,2022-10-30,133.0,138.5
ribeirao_preto,2,2022-11-06,211.0,137.7
ribeirao_preto,2,2022-11-13,158.0,126.7
ribeirao_preto,2,2022-11-20,155.0,186.2
ribeirao_preto,2,2022-11-27,120.0,165.0
ribeirao_preto,2,2022-12-04,138.0,154.7
ribeirao_preto,2,2022-12-11,54.0,144.5
ribeirao_preto,2,2022-12-18,7.0,92.3
ribeirao_preto,2,2022-12-25,71.0,64.5
ribeirao_preto,2,2023-01-01,220.0,12.6
ribeirao_preto,2,2023-01-08,281.0,77.3
ribeirao_preto,2,2023-01-15,259.0,223.4
ribeirao_preto,2,2023-01-22,375.0,499.1
ribeirao_preto,2,2023-01-29,401.0,366.3
ribeirao_preto,2,2023-02-05,526.0,556.8
ribeirao_preto,2,2023-02-12,521.0,504.1
ribeirao_preto,2,2023-02-19,574.0,627.6
ribeirao_preto,2,2023-02-26,700.0,664.6
ribeirao_preto,2,2023-03-05,856.0,654.5
ribeirao_preto,2,2023-03-12,936.0,837.8
ribeirao_preto,2,2023-03-19,1235.0,940.1
ribeirao_preto,2,2023-03-26,1334.0,979.8
ribeirao_preto,2,2023-04-02,1346.0,1293.1
ribeirao_preto,2,2023-04-09,1556.0,1336.8
ribeirao_preto,2,2023-04-16,1374.0,1228.2
ribeirao_preto,2,2023-04-23,1509.0,1358.9
ribeirao_preto,2,2023-04-30,1529.0,1080.2
ribeirao_preto,2,2023-05-07,1275.0,1044.7
ribeirao_preto,2,2023-05-14,1139.0,890.7
ribeirao_preto,2,2023-05-21,775.0,640.8
ribeirao_preto,2,2023-05-28,639.0,527.5
ribeirao_preto,2,2023-06-04,501.0,360.5
ribeirao_preto,2,2023-06-11,344.0,320.3
ribeirao_preto,2,2023-06-18,304.0,278.7
ribeirao_preto,2,2023-06-25,290.0,202.6
ribeirao_preto,2,2023-07-02,212.0,166.4
ribeirao_preto,2,2023-07-09,217.0,174.5
ribeirao_preto,2,2023-07-16,179.0,121.7
ribeirao_preto,2,2023-07-23,183.0,135.1
ribeirao_preto,2,2023-07-30,180.0,123.7
ribeirao_preto,2,2023-08-06,180.0,152.2
ribeirao_preto,2,2023-08-13,155.0,157.1
ribeirao_preto,2,2023-08-20,192.0,166.8
ribeirao_preto,2,2023-08-27,130.0,152.3
ribeirao_preto,2,2023-09-03,163.0,183.1
ribeirao_preto,2,2023-09-10,237.0,149.6
ribeirao_preto,2,2023-09-17,201.0,158.8
ribeirao_preto,2,2023-09-24,201.0,201.7
ribeirao_preto,2,2023-10-01,190.0,192.8
ribeirao_preto,2,2023-10-08,164.0,194.1
ribeirao_preto,2,2023-10-15,192.0,188.6
ribeirao_preto,2,2023-10-22,212.0,183.5
ribeirao_preto,2,2023-10-29,204.0,179.8
ribeirao_preto,2,2023-11-05,225.0,185.3
ribeirao_preto,2,2023-11-12,206.0,185.6
ribeirao_preto,2,2023-11-19,228.0,212.8
ribeirao_preto,2,2023-11-26,292.0,199.8
ribeirao_preto,2,2023-12-03,318.0,218.8
ribeirao_preto,2,2023-12-10,354.0,277.6
ribeirao_preto,2,2023-12-17,358.0,224.2
ribeirao_preto,2,2023-12-24,327.0,248.5
ribeirao_preto,2,2023-12-31,677.0,308.8
ribeirao_preto,2,2024-01-07,932.0,546.6
ribeirao_preto,2,2024-01-14,1104.0,727.7
ribeirao_preto,2,2024-01-21,1397.0,1234.6
ribeirao_preto,2,2024-01-28,1712.0,1542.2
ribeirao_preto,2,2024-02-04,1984.0,2017.3
ribeirao_preto,2,2024-02-11,2623.0,2136.9
ribeirao_preto,2,2024-02-18,2646.0,2480.6
ribeirao_preto,2,2024-02-25,2810.0,3303.6
ribeirao_preto,2,2024-03-03,2996.0,3179.6
ribeirao_preto,2,2024-03-10,2937.0,3028.5
ribeirao_preto,2,2024-03-17,2759.0,2923.6
ribeirao_preto,2,2024-03-24,2164.0,2626.7
ribeirao_preto,2,2024-03-31,3152.0,2339.9
ribeirao_preto,2,2024-04-07,2987.0,1757.5
ribeirao_preto,2,2024-04-14,2995.0,2608.7
ribeirao_preto,2,2024-04-21,3124.0,2427.8
ribeirao_preto,2,2024-04-28,2995.0,2286.7
ribeirao_preto,2,2024-05-05,2868.0,2137.4
ribeirao_preto,2,2024-05-12,2961.0,1762.6
ribeirao_preto,2,2024-05-19,2475.0,1630.5
ribeirao_preto,2,2024-05-26,1573.0,1691.6
ribeirao_preto,2,2024-06-02,1303.0,1312.7
ribeirao_preto,2,2024-06-09,1276.0,863.4
ribeirao_preto,2,2024-06-16,1114.0,737.1
ribeirao_preto,2,2024-06-23,849.0,751.2
ribeirao_preto,2,2024-06-30,713.0,584.5
ribeirao_preto,2,2024-07-07,629.0,522.4
ribeirao_preto,2,2024-07-14,502.0,424.8
ribeirao_preto,2,2024-07-21,452.0,388.0
ribeirao_preto,2,2024-07-28,474.0,337.1
ribeirao_preto,2,2024-08-04,416.0,358.9
ribeirao_preto,2,2024-08-11,381.0,360.1
ribeirao_preto,2,2024-08-18,425.0,372.3
ribeirao_preto,2,2024-08-25,367.0,376.4
ribeirao_preto,2,2024-09-01,402.0,410.0
ribeirao_preto,2,2024-09-08,431.0,421.3
ribeirao_preto,2,2024-09-15,400.0,424.3
ribeirao_preto,2,2024-09-22,448.0,390.5
ribeirao_preto,2,2024-09-29,433.0,399.7
ribeirao_preto,2,2024-10-06,366.0,401.2
ribeirao_preto,2,2024-10-13,432.0,424.8
ribeirao_preto,2,2024-10-20,388.0,398.8
ribeirao_preto,2,2024-10-27,441.0,403.9
ribeirao_preto,2,2024-11-03,374.0,374.4
ribeirao_preto,2,2024-11-10,390.0,405.2
ribeirao_preto,2,2024-11-17,489.0,432.4
ribeirao_preto,2,2024-11-24,497.0,375.7
ribeirao_preto,2,2024-12-01,581.0,433.5
ribeirao_preto,2,2024-12-08,663.0,421.7
ribeirao_preto,2,2024-12-15,780.0,439.9
ribeirao_preto,2,2024-12-22,770.0,443.2
ribeirao_preto,2,2024-12-29,1039.0,643.3
ribeirao_preto,2,2025-01-05,1081.0,1030.6
ribeirao_preto,2,2025-01-12,1360.0,1199.1
ribeirao_preto,2,2025-01-19,1557.0,1218.7
ribeirao_preto,2,2025-01-26,1785.0,1534.2
ribeirao_preto,2,2025-02-02,1942.0,1950.0
ribeirao_preto,2,2025-02-09,2355.0,2279.2
ribeirao_preto,2,2025-02-16,2418.0,2594.2
ribeirao_preto,2,2025-02-23,2465.0,2850.1
ribeirao_preto,2,2025-03-02,2236.0,3089.0
ribeirao_preto,2,2025-03-09,2334.0,2816.4
ribeirao_preto,2,2025-03-16,2201.0,2374.9
ribeirao_preto,2,2025-03-23,1883.0,2233.7
ribeirao_preto,2,2025-03-30,1690.0,2080.1
ribeirao_preto,2,2025-04-06,1637.0,1665.0
ribeirao_preto,2,2025-04-13,1234.0,1312.6
ribeirao_preto,2,2025-04-20,1436.0,1212.7
ribeirao_preto,2,2025-04-27,1194.0,808.3
ribeirao_preto,2,2025-05-04,1127.0,939.9
ribeirao_preto,2,2025-05-11,904.0,684.8
ribeirao_preto,2,2025-05-18,797.0,591.4
ribeirao_preto,2,2025-05-25,579.0,476.2
ribeirao_preto,2,2025-06-01,437.0,399.1
ribeirao_preto,2,2025-06-08,324.0,336.6
ribeirao_preto,2,2025-06-15,384.0,247.4
ribeirao_preto,2,2025-06-22,275.0,197.5
ribeirao_preto,2,2025-06-29,213.0,244.5
ribeirao_preto,2,2025-07-06,159.0,164.8
ribeirao_preto,2,2025-07-13,156.0,132.5
ribeirao_preto,2,2025-07-20,146.0,112.5
ribeirao_preto,2,2025-07-27,138.0,107.4
ribeirao_preto,2,2025-08-03,177.0,114.3
ribeirao_preto,2,2025-08-10,187.0,112.6
ribeirao_preto,2,2025-08-17,202.0,142.7
ribeirao_preto,2,2025-08-24,210.0,153.5
ribeirao_preto,2,2025-08-31,231.0,178.3
ribeirao_preto,2,2025-09-07,245.0,195.9
ribeirao_preto,2,2025-09-14,250.0,210.4
ribeirao_preto,2,2025-09-21,263.0,213.4
ribeirao_preto,2,2025-09-28,329.0,217.9
ribeirao_preto,2,2025-10-05,297.0,226.9
ribeirao_preto,2,2025-10-12,283.0,286.9
ribeirao_preto,2,2025-10-19,347.0,275.6
ribeirao_preto,2,2025-10-26,298.0,283.3
ribeirao_preto,2,2025-11-02,331.0,317.0
