data_iniSE,SE,casos_est,casos_est_min,casos_est_max,casos,p_rt1,p_inc100k,Localidade_id,nivel,id,versao_modelo,municipio_nome,rt,pop,receptivo,transmissao,nivel_inc,casprov,casprov_est,casprov_est_min,casprov_est_max,casconf,notif_accum_year,tmin,tmed,tmax,precipitacao,umidade,casos_est_lag_1,tmin_lag_1,rt_lag_1,casos_est_lag_2,tmin_lag_2,rt_lag_2,casos_est_lag_3,tmin_lag_3,rt_lag_3,casos_est_lag_4,tmin_lag_4,rt_lag_4,casos_est_roll_4,tmin_roll_4,target_h1,target_h2,target_h3,target_h4
2011-06-19,201125,10.0,10,10,10,0.00040252306,2.455482,0,1,353870920112519589,2023-08-20,Piracicaba,0.32653573,407252,0,0,0,5,,,,,200588,13.41,19.41,26.89,0.0,76.0,18.0,10.5,0.41444173,27.0,10.46,0.4993776,49.0,10.53,0.7449,52.0,13.27,0.61858433,26.0,11.225,14.0,13.0,6.0,11.0
2011-06-26,201126,14.0,14,14,14,0.15658435,3.437675,0,1,353870920112619589,2023-08-20,Piracicaba,0.7079847,407252,0,0,0,7,,,,,200588,10.83,16.7,23.61,2.3,71.71,10.0,13.41,0.32653573,18.0,10.5,0.41444173,27.0,10.46,0.4993776,49.0,10.53,0.7449,17.25,11.3,13.0,6.0,11.0,14.0
2011-07-03,201127,13.0,13,13,13,0.41381478,3.1921268,0,1,353870920112719589,2023-08-20,Piracicaba,0.9209186,407252,0,0,0,3,,,,,200588,11.57,16.01,22.14,0.0,74.0,14.0,10.83,0.7079847,10.0,13.41,0.32653573,18.0,10.5,0.41444173,27.0,10.46,0.4993776,13.75,11.5775,6.0,11.0,14.0,9.0
2011-07-10,201128,6.0,6,6,6,0.05719297,1.4732893,0,1,353870920112819589,2023-08-20,Piracicaba,0.47722837,407252,0,0,0,1,,,,,200588,12.5,20.2,29.23,0.0,60.86,13.0,11.57,0.9209186,14.0,10.83,0.7079847,10.0,13.41,0.32653573,18.0,10.5,0.41444173,10.75,12.0775,11.0,14.0,9.0,9.0
2011-07-17,201129,11.0,11,11,11,0.4790696,2.7010303,0,1,353870920112919589,2023-08-20,Piracicaba,0.97839224,407252,0,0,0,2,,,,,200588,15.51,20.96,27.7,4.7,66.29,6.0,12.5,0.47722837,13.0,11.57,0.9209186,14.0,10.83,0.7079847,10.0,13.41,0.32653573,11.0,12.602500000000001,14.0,9.0,9.0,6.0
2011-07-24,201130,14.0,14,14,14,0.81272644,3.437675,0,1,353870920113019589,2023-08-20,Piracicaba,1.4345047,407252,0,0,0,4,,,,,200588,14.73,20.79,27.81,0.6,59.43,11.0,15.51,0.97839224,6.0,12.5,0.47722837,13.0,11.57,0.9209186,14.0,10.83,0.7079847,11.0,13.577499999999999,9.0,9.0,6.0,19.0
2011-07-31,201131,9.0,9,9,9,0.36596203,2.209934,0,1,353870920113119589,2023-08-20,Piracicaba,0.85886127,407252,0,0,0,1,,,,,200588,11.3,17.27,23.67,9.7,64.71,14.0,14.73,1.4345047,11.0,15.51,0.97839224,6.0,12.5,0.47722837,13.0,11.57,0.9209186,10.0,13.51,9.0,6.0,19.0,16.0
2011-08-07,201132,9.0,9,9,9,0.30137864,2.209934,0,1,353870920113219589,2023-08-20,Piracicaba,0.7968852,407252,0,0,0,0,,,,,200588,14.93,21.6,29.73,1.6,62.43,9.0,11.3,0.85886127,14.0,14.73,1.4345047,11.0,15.51,0.97839224,6.0,12.5,0.47722837,10.75,14.117500000000001,6.0,19.0,16.0,16.0
2011-08-14,201133,6.0,6,6,6,0.14554973,1.4732893,0,1,353870920113319589,2023-08-20,Piracicaba,0.59394145,407252,0,0,0,1,,,,,200588,15.39,22.59,30.46,2.8,51.0,9.0,14.93,0.7968852,9.0,11.3,0.85886127,14.0,14.73,1.4345047,11.0,15.51,0.97839224,9.5,14.0875,19.0,16.0,16.0,22.0
2011-08-21,201134,19.0,19,19,19,0.9731372,4.6654162,0,1,353870920113419589,2023-08-20,Piracicaba,2.0991423,407252,0,1,1,3,,,,,200588,14.46,19.46,25.71,0.6,69.71,6.0,15.39,0.59394145,9.0,14.93,0.7968852,9.0,11.3,0.85886127,14.0,14.73,1.4345047,10.75,14.020000000000001,16.0,16.0,22.0,18.0
2011-08-28,201135,16.0,16,16,16,0.8580312,3.9287713,0,1,353870920113519589,2023-08-20,Piracicaba,1.5119822,407252,0,0,1,1,,,,,200588,13.7,20.7,28.71,8.7,52.29,19.0,14.46,2.0991423,6.0,15.39,0.59394145,9.0,14.93,0.7968852,9.0,11.3,0.85886127,12.5,14.62,16.0,22.0,18.0,16.0
2011-09-04,201136,16.0,16,16,16,0.62331456,3.9287713,0,1,353870920113619589,2023-08-20,Piracicaba,1.1192874,407252,0,0,1,0,,,,,200588,14.27,22.67,32.19,0.0,47.14,16.0,13.7,1.5119822,19.0,14.46,2.0991423,6.0,15.39,0.59394145,9.0,14.93,0.7968852,14.25,14.455,22.0,18.0,16.0,13.0
2011-09-11,201137,22.0,22,22,22,0.8197537,5.4020605,0,1,353870920113719589,2023-08-20,Piracicaba,1.3410618,407252,0,0,1,1,,,,,200588,15.27,21.46,29.07,1.2,60.86,16.0,14.27,1.1192874,16.0,13.7,1.5119822,19.0,14.46,2.0991423,6.0,15.39,0.59394145,18.25,14.424999999999999,18.0,16.0,13.0,17.0
2011-09-18,201138,18.0,18,18,18,0.526807,4.419868,0,1,353870920113819589,2023-08-20,Piracicaba,1.0225275,407252,0,0,1,1,,,,,200588,15.66,22.69,30.67,2.0,54.43,22.0,15.27,1.3410618,16.0,14.27,1.1192874,16.0,13.7,1.5119822,19.0,14.46,2.0991423,18.0,14.725,16.0,13.0,17.0,20.0
2011-09-25,201139,16.0,16,16,16,0.3144185,3.9287713,0,1,353870920113919589,2023-08-20,Piracicaba,0.850319,407252,0,0,1,2,,,,,200588,14.81,23.59,32.69,0.0,51.29,18.0,15.66,1.0225275,22.0,15.27,1.3410618,16.0,14.27,1.1192874,16.0,13.7,1.5119822,18.0,15.002500000000001,13.0,17.0,20.0,25.0
2011-10-02,201140,13.0,13,13,13,0.18013276,3.1921268,0,1,353870920114019589,2023-08-20,Piracicaba,0.72161895,407252,0,0,0,0,,,,,200588,17.97,24.03,31.64,9.9,60.86,16.0,14.81,0.850319,18.0,15.66,1.0225275,22.0,15.27,1.3410618,16.0,14.27,1.1192874,17.25,15.927499999999998,17.0,20.0,25.0,24.0
2011-10-09,201141,17.0,17,17,17,0.565551,4.1743197,0,1,353870920114119589,2023-08-20,Piracicaba,1.0583397,407252,0,0,1,0,,,,,200588,19.83,23.44,28.17,70.3,78.57,13.0,17.97,0.72161895,16.0,14.81,0.850319,18.0,15.66,1.0225275,22.0,15.27,1.3410618,16.0,17.0675,20.0,25.0,24.0,21.0
2011-10-16,201142,20.0,20,20,20,0.7874497,4.910964,0,1,353870920114219589,2023-08-20,Piracicaba,1.305261,407252,0,0,1,3,,,,,200588,15.47,20.23,25.84,27.4,69.43,17.0,19.83,1.0583397,13.0,17.97,0.72161895,16.0,14.81,0.850319,18.0,15.66,1.0225275,16.5,17.02,25.0,24.0,21.0,9.0
2011-10-23,201143,25.0,25,25,25,0.89247715,6.1387053,0,1,353870920114319589,2023-08-20,Piracicaba,1.4651221,407252,0,0,1,1,,,,,200588,18.9,24.66,31.23,7.6,65.43,20.0,15.47,1.305261,17.0,19.83,1.0583397,13.0,17.97,0.72161895,16.0,14.81,0.850319,18.75,18.042499999999997,24.0,21.0,9.0,16.0
2011-10-30,201144,24.0,24,24,24,0.7174779,5.893157,0,1,353870920114419589,2023-08-20,Piracicaba,1.1873763,407252,0,0,1,1,,,,,200588,14.09,20.03,26.49,17.5,63.86,25.0,18.9,1.4651221,20.0,15.47,1.305261,17.0,19.83,1.0583397,13.0,17.97,0.72161895,21.5,17.072499999999998,21.0,9.0,16.0,17.0
2011-11-06,201145,21.0,21,21,21,0.3957308,5.1565123,0,1,353870920114519589,2023-08-20,Piracicaba,0.9238197,407252,0,0,1,0,,,,,200588,19.29,25.1,31.51,9.4,57.86,24.0,14.09,1.1873763,25.0,18.9,1.4651221,20.0,15.47,1.305261,17.0,19.83,1.0583397,22.5,16.9375,9.0,16.0,17.0,7.0
2011-11-13,201146,9.0,9,9,9,0.0069914195,2.209934,0,1,353870920114619589,2023-08-20,Piracicaba,0.4027186,407252,0,0,0,0,,,,,200588,16.51,20.26,24.61,134.0,78.86,21.0,19.29,0.9238197,24.0,14.09,1.1873763,25.0,18.9,1.4651221,20.0,15.47,1.305261,19.75,17.197499999999998,16.0,17.0,7.0,15.0
2011-11-20,201147,16.0,16,16,16,0.32320318,3.9287713,0,1,353870920114719589,2023-08-20,Piracicaba,0.85710996,407252,0,0,1,0,,,,,200588,17.86,23.83,29.87,26.1,68.57,9.0,16.51,0.4027186,21.0,19.29,0.9238197,24.0,14.09,1.1873763,25.0,18.9,1.4651221,17.5,16.9375,17.0,7.0,15.0,13.0
2011-11-27,201148,17.0,17,17,17,0.6488937,4.1743197,0,1,353870920114819589,2023-08-20,Piracicaba,1.1432011,407252,0,0,1,2,,,,,200588,18.74,23.1,28.83,39.6,76.29,16.0,17.86,0.85710996,9.0,16.51,0.4027186,21.0,19.29,0.9238197,24.0,14.09,1.1873763,15.75,18.099999999999998,7.0,15.0,13.0,12.0
2011-12-04,201149,7.0,7,7,7,0.051511645,1.7188375,0,1,353870920114919589,2023-08-20,Piracicaba,0.4896542,407252,1,0,0,0,,,,,200588,19.4,23.37,28.16,58.3,79.86,17.0,18.74,1.1432011,16.0,17.86,0.85710996,9.0,16.51,0.4027186,21.0,19.29,0.9238197,12.25,18.1275,15.0,13.0,12.0,20.0
2011-12-11,201150,15.0,15,15,15,0.5943014,3.6832232,0,1,353870920115019589,2023-08-20,Piracicaba,1.091747,407252,0,0,0,2,,,,,200588,18.64,24.8,31.16,40.9,69.29,7.0,19.4,0.4896542,17.0,18.74,1.1432011,16.0,17.86,0.85710996,9.0,16.51,0.4027186,13.75,18.66,13.0,12.0,20.0,26.0
2011-12-18,201151,13.0,13,13,13,0.56889576,3.1921268,0,1,353870920115119589,2023-08-20,Piracicaba,1.070476,407252,0,0,0,0,,,,,200588,20.63,26.24,32.4,6.2,64.29,15.0,18.64,1.091747,7.0,19.4,0.4896542,17.0,18.74,1.1432011,16.0,17.86,0.85710996,13.0,19.3525,12.0,20.0,26.0,39.0
2011-12-25,201152,12.0,12,12,12,0.46219358,2.9465785,0,1,353870920115219589,2023-08-20,Piracicaba,0.96297115,407252,0,0,0,0,,,,,200588,20.07,24.03,29.57,25.5,72.29,13.0,20.63,1.070476,15.0,18.64,1.091747,7.0,19.4,0.4896542,17.0,18.74,1.1432011,11.75,19.685000000000002,20.0,26.0,39.0,29.0
2012-01-01,201201,20.0,20,20,20,0.8827505,4.910964,0,1,353870920120119589,2023-08-20,Piracicaba,1.5088974,407252,0,0,1,3,,,,,200588,19.11,23.99,30.0,46.3,74.0,12.0,20.07,0.96297115,13.0,20.63,1.070476,15.0,18.64,1.091747,7.0,19.4,0.4896542,15.0,19.612499999999997,26.0,39.0,29.0,57.0
2012-01-08,201202,26.0,26,26,26,0.9593472,6.3842535,0,1,353870920120219589,2023-08-20,Piracicaba,1.7311068,407252,0,1,1,10,,,,,200588,19.9,22.96,26.79,52.3,76.29,20.0,19.11,1.5088974,12.0,20.07,0.96297115,13.0,20.63,1.070476,15.0,18.64,1.091747,17.75,19.9275,39.0,29.0,57.0,71.0
2012-01-15,201203,39.0,39,39,39,0.9939052,9.57638,0,1,353870920120319589,2023-08-20,Piracicaba,1.9452629,407252,0,1,1,16,,,,,200588,20.0,22.97,28.03,96.1,84.71,26.0,19.9,1.7311068,20.0,19.11,1.5088974,12.0,20.07,0.96297115,13.0,20.63,1.070476,24.25,19.77,29.0,57.0,71.0,42.0
2012-01-22,201204,29.0,29,29,29,0.6102569,7.1208982,0,1,353870920120419589,2023-08-20,Piracicaba,1.0771846,407252,0,0,1,17,,,,,200588,19.26,22.66,27.07,51.1,81.57,39.0,20.0,1.9452629,26.0,19.9,1.7311068,20.0,19.11,1.5088974,12.0,20.07,0.96297115,28.5,19.5675,57.0,71.0,42.0,65.0
2012-01-29,201205,57.0,57,57,57,0.9945772,13.996248,0,1,353870920120519589,2023-08-20,Piracicaba,1.7231275,407252,0,1,1,32,,,,,200588,17.84,24.6,30.69,2.1,68.57,29.0,19.26,1.0771846,39.0,20.0,1.9452629,26.0,19.9,1.7311068,20.0,19.11,1.5088974,37.75,19.25,71.0,42.0,65.0,54.0
2012-02-05,201206,71.0,71,71,71,0.9984597,17.433924,0,1,353870920120619589,2023-08-20,Piracicaba,1.7694306,407252,0,1,1,29,,,,,200588,21.81,27.23,33.37,31.8,65.14,57.0,17.84,1.7231275,29.0,19.26,1.0771846,39.0,20.0,1.9452629,26.0,19.9,1.7311068,49.0,19.7275,42.0,65.0,54.0,64.0
2012-02-12,201207,42.0,42,42,42,0.16339272,10.3130245,0,1,353870920120719589,2023-08-20,Piracicaba,0.81667614,407252,1,0,1,22,,,,,200588,20.37,24.77,30.59,44.7,77.43,71.0,21.81,1.7694306,57.0,17.84,1.7231275,29.0,19.26,1.0771846,39.0,20.0,1.9452629,49.75,19.82,65.0,54.0,64.0,161.0
2012-02-19,201208,65.0,65,65,65,0.7508639,15.960633,0,1,353870920120819589,2023-08-20,Piracicaba,1.1298157,407252,1,0,1,44,,,,,200588,21.63,25.39,30.61,33.0,78.14,42.0,20.37,0.81667614,71.0,21.81,1.7694306,57.0,17.84,1.7231275,29.0,19.26,1.0771846,58.75,20.412499999999998,54.0,64.0,161.0,203.0
2012-02-26,201209,54.0,54,54,54,0.4319065,13.2596035,0,2,353870920120919589,2023-08-20,Piracicaba,0.9679089,407252,1,0,1,44,,,,,200588,21.63,26.57,32.74,26.3,74.14,65.0,21.63,1.1298157,42.0,20.37,0.81667614,71.0,21.81,1.7694306,57.0,17.84,1.7231275,58.0,21.36,64.0,161.0,203.0,259.0
2012-03-04,201210,64.0,64,64,64,0.74742967,15.715085,0,1,353870920121019589,2023-08-20,Piracicaba,1.1286329,407252,0,0,1,70,,,,,200588,19.36,25.23,31.61,8.7,69.43,54.0,21.63,0.9679089,65.0,21.63,1.1298157,42.0,20.37,0.81667614,71.0,21.81,1.7694306,56.25,20.7475,161.0,203.0,259.0,283.0
2012-03-11,201211,161.0,161,161,161,1.0,39.53326,0,1,353870920121119589,2023-08-20,Piracicaba,2.514069,407252,0,1,1,126,,,,,200588,20.21,24.47,30.01,25.3,74.57,64.0,19.36,1.1286329,54.0,21.63,0.9679089,65.0,21.63,1.1298157,42.0,20.37,0.81667614,86.0,20.7075,203.0,259.0,283.0,344.0
2012-03-18,201212,203.0,203,203,203,1.0,49.846287,0,1,353870920121219589,2023-08-20,Piracicaba,2.2012265,407252,0,1,2,167,,,,,200588,18.81,24.01,29.74,28.3,71.57,161.0,20.21,2.514069,64.0,19.36,1.1286329,54.0,21.63,0.9679089,65.0,21.63,1.1298157,120.5,20.0025,259.0,283.0,344.0,439.0
2012-03-25,201213,259.0,259,259,259,1.0,63.596985,0,4,353870920121319589,2023-08-20,Piracicaba,1.773622,407252,0,1,2,215,,,,,200588,19.19,23.86,29.64,17.7,74.57,203.0,18.81,2.2012265,161.0,20.21,2.514069,64.0,19.36,1.1286329,54.0,21.63,0.9679089,171.75,19.3925,283.0,344.0,439.0,384.0
2012-04-01,201214,283.0,283,283,283,0.99989635,69.49014,0,4,353870920121419589,2023-08-20,Piracicaba,1.4037981,407252,0,1,2,257,,,,,200588,18.96,24.79,31.54,3.0,70.0,259.0,19.19,1.773622,203.0,18.81,2.2012265,161.0,20.21,2.514069,64.0,19.36,1.1286329,226.5,19.2925,344.0,439.0,384.0,290.0
2012-04-08,201215,344.0,344,344,344,0.9999585,84.46858,0,4,353870920121519589,2023-08-20,Piracicaba,1.384416,407252,1,1,2,302,,,,,200588,20.26,25.26,31.31,3.4,68.0,283.0,18.96,1.4037981,259.0,19.19,1.773622,203.0,18.81,2.2012265,161.0,20.21,2.514069,272.25,19.305,439.0,384.0,290.0,159.0
2012-04-15,201216,439.0,439,439,439,0.99999994,107.79566,0,4,353870920121619589,2023-08-20,Piracicaba,1.4922158,407252,0,1,2,402,,,,,200588,18.64,23.57,29.66,15.8,68.43,344.0,20.26,1.384416,283.0,18.96,1.4037981,259.0,19.19,1.773622,203.0,18.81,2.2012265,331.25,19.2625,384.0,290.0,159.0,165.0
2012-04-22,201217,384.0,384,384,384,0.9111205,94.29051,0,4,353870920121719589,2023-08-20,Piracicaba,1.1047927,407252,0,0,2,376,,,,,200588,18.04,22.01,27.24,25.2,76.14,439.0,18.64,1.4922158,344.0,20.26,1.384416,283.0,18.96,1.4037981,259.0,19.19,1.773622,362.5,18.975,290.0,159.0,165.0,135.0
2012-04-29,201218,290.0,290,290,290,0.00015465138,71.208984,0,4,353870920121819589,2023-08-20,Piracicaba,0.7563854,407252,0,0,2,263,,,,,200588,14.01,18.5,23.59,40.4,78.43,384.0,18.04,1.1047927,439.0,18.64,1.4922158,344.0,20.26,1.384416,283.0,18.96,1.4037981,364.25,17.7375,159.0,165.0,135.0,95.0
2012-05-06,201219,159.0,159,159,159,0.0,39.042164,0,1,353870920121919589,2023-08-20,Piracicaba,0.444088,407252,0,0,1,122,,,,,200588,15.09,20.37,26.26,4.5,72.86,290.0,14.01,0.7563854,384.0,18.04,1.1047927,439.0,18.64,1.4922158,344.0,20.26,1.384416,318.0,16.445,165.0,135.0,95.0,66.0
2012-05-13,201220,165.0,165,165,165,1.5076207e-08,40.515453,0,1,353870920122019589,2023-08-20,Piracicaba,0.58665264,407252,0,0,1,145,,,,,200588,15.29,18.46,22.7,15.0,77.57,159.0,15.09,0.444088,290.0,14.01,0.7563854,384.0,18.04,1.1047927,439.0,18.64,1.4922158,249.5,15.607499999999998,135.0,95.0,66.0,95.0
2012-05-20,201221,135.0,135,135,135,9.09929e-05,33.14901,0,1,353870920122119589,2023-08-20,Piracicaba,0.66325426,407252,0,0,1,102,,,,,200588,14.61,19.43,25.69,15.9,73.71,165.0,15.29,0.58665264,159.0,15.09,0.444088,290.0,14.01,0.7563854,384.0,18.04,1.1047927,187.25,14.75,95.0,66.0,95.0,137.0
2012-05-27,201222,95.0,95,95,95,2.3226352e-05,23.32708,0,1,353870920122219589,2023-08-20,Piracicaba,0.59556466,407252,0,0,1,54,,,,,200588,16.13,21.07,27.03,0.7,76.71,135.0,14.61,0.66325426,165.0,15.29,0.58665264,159.0,15.09,0.444088,290.0,14.01,0.7563854,138.5,15.28,66.0,95.0,137.0,114.0
2012-06-03,201223,66.0,66,66,66,1.7457998e-06,16.206182,0,1,353870920122319589,2023-08-20,Piracicaba,0.506699,407252,0,0,1,50,,,,,200588,16.3,19.11,22.71,61.2,82.57,95.0,16.13,0.59556466,135.0,14.61,0.66325426,165.0,15.29,0.58665264,159.0,15.09,0.444088,115.25,15.5825,95.0,137.0,114.0,82.0
2012-06-10,201224,95.0,95,95,95,0.32568097,23.32708,0,1,353870920122419589,2023-08-20,Piracicaba,0.93764806,407252,0,0,1,50,,,,,200588,15.83,19.7,25.41,3.8,82.14,66.0,16.3,0.506699,95.0,16.13,0.59556466,135.0,14.61,0.66325426,165.0,15.29,0.58665264,97.75,15.717500000000001,137.0,114.0,82.0,59.0
2012-06-17,201225,137.0,137,137,137,0.9995256,33.640106,0,1,353870920122519589,2023-08-20,Piracicaba,1.5613756,407252,0,1,1,42,,,,,200588,15.36,18.91,22.66,89.1,80.14,95.0,15.83,0.93764806,66.0,16.3,0.506699,95.0,16.13,0.59556466,135.0,14.61,0.66325426,98.25,15.905000000000001,114.0,82.0,59.0,70.0
2012-06-24,201226,114.0,114,114,114,0.8498091,27.992496,0,1,353870920122619589,2023-08-20,Piracicaba,1.1523963,407252,0,0,1,25,,,,,200588,12.74,18.16,25.16,0.0,78.0,137.0,15.36,1.5613756,95.0,15.83,0.93764806,66.0,16.3,0.506699,95.0,16.13,0.59556466,103.0,15.057500000000001,82.0,59.0,70.0,31.0
2012-07-01,201227,82.0,82,82,82,0.011511163,20.134953,0,1,353870920122719589,2023-08-20,Piracicaba,0.72146916,407252,0,0,1,15,,,,,200588,14.01,20.0,27.27,0.2,69.14,114.0,12.74,1.1523963,137.0,15.36,1.5613756,95.0,15.83,0.93764806,66.0,16.3,0.506699,107.0,14.485000000000001,59.0,70.0,31.0,46.0
2012-07-08,201228,59.0,59,59,59,8.221048e-05,14.487345,0,1,353870920122819589,2023-08-20,Piracicaba,0.5509331,407252,0,0,1,14,,,,,200588,11.94,16.84,22.73,8.8,71.43,82.0,14.01,0.72146916,114.0,12.74,1.1523963,137.0,15.36,1.5613756,95.0,15.83,0.93764806,98.0,13.5125,70.0,31.0,46.0,63.0
2012-07-15,201229,70.0,70,70,70,0.096910916,17.188375,0,1,353870920122919589,2023-08-20,Piracicaba,0.81225026,407252,0,0,1,6,,,,,200588,9.86,15.06,21.17,32.8,76.14,59.0,11.94,0.5509331,82.0,14.01,0.72146916,114.0,12.74,1.1523963,137.0,15.36,1.5613756,81.25,12.1375,31.0,46.0,63.0,18.0
2012-07-22,201230,31.0,31,31,31,6.011573e-05,7.6119947,0,1,353870920123019589,2023-08-20,Piracicaba,0.45080543,407252,0,0,1,2,,,,,200588,14.81,21.39,29.26,0.0,67.57,70.0,9.86,0.81225026,59.0,11.94,0.5509331,82.0,14.01,0.72146916,114.0,12.74,1.1523963,60.5,12.655000000000001,46.0,63.0,18.0,4.0
2012-07-29,201231,46.0,46,46,46,0.13517609,11.2952175,0,1,353870920123119589,2023-08-20,Piracicaba,0.80507016,407252,0,0,1,5,,,,,200588,14.69,20.31,27.13,0.1,66.0,31.0,14.81,0.45080543,70.0,9.86,0.81225026,59.0,11.94,0.5509331,82.0,14.01,0.72146916,51.5,12.825,63.0,18.0,4.0,14.0
2012-08-05,201232,63.0,63,63,63,0.9322423,15.469538,0,1,353870920123219589,2023-08-20,Piracicaba,1.3290695,407252,0,0,1,2,,,,,200588,12.49,19.44,27.6,0.0,62.71,46.0,14.69,0.80507016,31.0,14.81,0.45080543,70.0,9.86,0.81225026,59.0,11.94,0.5509331,52.5,12.9625,18.0,4.0,14.0,10.0
2012-08-12,201233,18.0,18,18,18,0.00016058215,4.419868,0,1,353870920123319589,2023-08-20,Piracicaba,0.39028263,407252,0,0,1,5,,,,,200588,15.71,21.79,28.79,0.0,51.57,63.0,12.49,1.3290695,46.0,14.69,0.80507016,31.0,14.81,0.45080543,70.0,9.86,0.81225026,39.5,14.425,4.0,14.0,10.0,10.0
2012-08-19,201234,4.0,4,4,4,2.5754687e-10,0.9821928,0,1,353870920123419589,2023-08-20,Piracicaba,0.0933981,407252,0,0,0,1,,,,,200588,15.23,22.27,29.63,0.0,42.57,18.0,15.71,0.39028263,63.0,12.49,1.3290695,46.0,14.69,0.80507016,31.0,14.81,0.45080543,32.75,14.53,14.0,10.0,10.0,9.0
2012-08-26,201235,14.0,14,14,14,0.02068674,3.437675,0,1,353870920123519589,2023-08-20,Piracicaba,0.52279186,407252,0,0,0,2,,,,,200588,14.27,20.89,29.06,0.9,58.29,4.0,15.23,0.0933981,18.0,15.71,0.39028263,63.0,12.49,1.3290695,46.0,14.69,0.80507016,24.75,14.425,10.0,10.0,9.0,7.0
2012-09-02,201236,10.0,10,10,10,0.23142534,2.455482,0,1,353870920123619589,2023-08-20,Piracicaba,0.7413838,407252,0,0,0,4,,,,,200588,15.6,23.8,32.74,0.0,48.29,14.0,14.27,0.52279186,4.0,15.23,0.0933981,18.0,15.71,0.39028263,63.0,12.49,1.3290695,11.5,15.2025,10.0,9.0,7.0,7.0
2012-09-09,201237,10.0,10,10,10,0.43156046,2.455482,0,1,353870920123719589,2023-08-20,Piracicaba,0.9285104,407252,0,0,0,1,,,,,200588,18.19,25.59,34.16,0.2,48.71,10.0,15.6,0.7413838,14.0,14.27,0.52279186,4.0,15.23,0.0933981,18.0,15.71,0.39028263,9.5,15.8225,9.0,7.0,7.0,24.0
2012-09-16,201238,9.0,9,9,9,0.35698664,2.209934,0,1,353870920123819589,2023-08-20,Piracicaba,0.85010916,407252,0,0,0,1,,,,,200588,19.46,25.14,31.21,48.1,57.14,10.0,18.19,0.9285104,10.0,15.6,0.7413838,14.0,14.27,0.52279186,4.0,15.23,0.0933981,10.75,16.880000000000003,7.0,7.0,24.0,12.0
2012-09-23,201239,7.0,7,7,7,0.24553958,1.7188375,0,1,353870920123919589,2023-08-20,Piracicaba,0.7186189,407252,0,0,0,1,,,,,200588,12.64,17.87,24.13,20.2,68.0,9.0,19.46,0.85010916,10.0,18.19,0.9285104,10.0,15.6,0.7413838,14.0,14.27,0.52279186,9.0,16.4725,7.0,24.0,12.0,14.0
2012-09-30,201240,7.0,7,7,7,0.33094192,1.7188375,0,1,353870920124019589,2023-08-20,Piracicaba,0.8060395,407252,0,0,0,0,,,,,200588,17.4,25.01,33.51,2.4,59.71,7.0,12.64,0.7186189,9.0,19.46,0.85010916,10.0,18.19,0.9285104,10.0,15.6,0.7413838,8.25,16.9225,24.0,12.0,14.0,14.0
2012-10-07,201241,24.0,24,24,24,0.99747455,5.893157,0,1,353870920124119589,2023-08-20,Piracicaba,2.8083253,407252,0,1,1,0,,,,,200588,18.51,24.21,29.83,15.8,58.57,7.0,17.4,0.8060395,7.0,12.64,0.7186189,9.0,19.46,0.85010916,10.0,18.19,0.9285104,11.75,17.0025,12.0,14.0,14.0,21.0
2012-10-14,201242,12.0,12,12,12,0.54407203,2.9465785,0,1,353870920124219589,2023-08-20,Piracicaba,1.0459179,407252,0,0,0,1,,,,,200588,17.34,23.39,30.21,14.9,63.43,24.0,18.51,2.8083253,7.0,17.4,0.8060395,7.0,12.64,0.7186189,9.0,19.46,0.85010916,12.5,16.4725,14.0,14.0,21.0,16.0
2012-10-21,201243,14.0,14,14,14,0.40041125,3.437675,0,1,353870920124319589,2023-08-20,Piracicaba,0.91222394,407252,1,0,0,1,,,,,200588,21.14,26.8,33.69,17.1,67.86,12.0,17.34,1.0459179,24.0,18.51,2.8083253,7.0,17.4,0.8060395,7.0,12.64,0.7186189,14.25,18.5975,14.0,21.0,16.0,13.0
2012-10-28,201244,14.0,14,14,14,0.41457832,3.437675,0,1,353870920124419589,2023-08-20,Piracicaba,0.92419934,407252,1,0,0,2,,,,,200588,21.89,27.59,35.2,13.4,60.0,14.0,21.14,0.91222394,12.0,17.34,1.0459179,24.0,18.51,2.8083253,7.0,17.4,0.8060395,16.0,19.72,21.0,16.0,13.0,13.0
2012-11-04,201245,21.0,21,21,21,0.87235636,5.1565123,0,1,353870920124519589,2023-08-20,Piracicaba,1.4646397,407252,0,0,1,2,,,,,200588,19.86,24.64,31.19,50.3,68.0,14.0,21.89,0.92419934,14.0,21.14,0.91222394,12.0,17.34,1.0459179,24.0,18.51,2.8083253,15.25,20.057499999999997,16.0,13.0,13.0,20.0
2012-11-11,201246,16.0,16,16,16,0.52345824,3.9287713,0,1,353870920124619589,2023-08-20,Piracicaba,1.0208492,407252,0,0,1,1,,,,,200588,18.04,22.53,27.9,20.2,71.14,21.0,19.86,1.4646397,14.0,21.89,0.92419934,14.0,21.14,0.91222394,12.0,17.34,1.0459179,16.25,20.2325,13.0,13.0,20.0,12.0
2012-11-18,201247,13.0,13,13,13,0.22129504,3.1921268,0,1,353870920124719589,2023-08-20,Piracicaba,0.7579702,407252,0,0,0,3,,,,,200588,18.49,25.17,32.23,18.0,59.86,16.0,18.04,1.0208492,21.0,19.86,1.4646397,14.0,21.89,0.92419934,14.0,21.14,0.91222394,16.0,19.57,13.0,20.0,12.0,16.0
